FRETIN;124;63
ROZET ST ALBIN;91;45
ROMILLY SUR SEINE;280;140
ST YBARS;377;192
VILLENEUVE D OLMES;354;176
CEPOY;254;128
TAILLEPIED;395;193
LA CHAPELLE SUR CHEZY;305;152
RENNEMOULIN;136;68
TERRATS;228;114
MOUSSEAUX LES BRAY;299;149
LA FERTE BEAUHARNAIS;283;142
BARISIS AUX BOIS;268;136
CAVILLARGUES;598;300
GAILLAC D AVEYRON;394;198
ESSEY LA COTE;292;146
DAMAS ET BETTEGNEY;290;146
SIAUGUES STE MARIE;399;200
ST LEGER LA MONTAGNE;334;167
CORBERE LES CABANES;282;139
MARCIGNY;265;131
PUYGAILLARD DE LOMAGNE;375;187
MONCETZ LONGEVAS;354;178
BEAUCHERY ST MARTIN;290;144
ARRE;537;277
GIRONCOURT SUR VRAINE;279;139
VRECOURT;280;141
JANAILHAC;353;175
VERPILLIERES SUR OURCE;250;126
MARLY LA VILLE;241;122
THAUVENAY;134;67
MARCHAMP;478;239
CHEIGNIEU LA BALME;494;246
BOSROBERT;329;165
ST OURS;839;421
VAL DES VIGNES;444;222
HAUTEVILLE;1289;643
BEAUMES DE VENISE;552;277
ARRO;95;46
YVERSAY;425;211
ST CHAMAS;782;392
LARRIVIERE ST SAVIN;428;214
ST MONT;348;173
LE VERNET STE MARGUERITE;333;166
LE TARTRE;389;195
LE CERGNE;300;150
LINTOT LES BOIS;159;80
VESCOURS;352;178
GOULVEN;69;33
CHAMPCEVINEL;390;196
DEMUIN;204;103
RENNES LES BAINS;267;135
PERIGNAT LES SARLIEVE;334;169
LES MOUTIERS EN CINGLAIS;465;232
BOUGE CHAMBALUD;363;182
PONTGOUIN;310;153
MORCHIES;151;74
PARBAYSE;409;207
COUR CHEVERNY;302;150
HUNDSBACH;146;74
ST VINCENT LE PALUEL;311;156
OLLOIX;316;157
BEROU LA MULOTIERE;294;147
STE ORSE;383;191
ARRY;415;207
PUTANGES LE LAC;469;234
ST HILAIRE DE COURT;265;135
CHIRAC;348;174
ST PAUL LES ROMANS;436;218
HUBERSENT;50;24
CAMPS SUR L ISLE;567;284
BAROMESNIL;284;143
SOUEL;355;178
ST IGNY DE ROCHE;312;155
STE SABINE;288;143
ST PIERRE DE CHANDIEU;361;180
MONTCEAU LES MINES;276;139
PECQUEUSE;247;123
VENEJAN;524;262
LAMELOUZE;414;205
SORIGNY;348;174
STE MARIE SUR OUCHE;266;133
AUGEROLLES;290;145
HAUDIOMONT;293;147
RIMBACH PRES MASEVAUX;312;156
SEVRES;298;148
RUBEMPRE;76;38
CASTELVIEILH;176;88
SOUES;500;251
LA MADELEINE;73;36
BOLLWILLER;363;182
FONTENAY LE COMTE;790;392
BOSVILLE;372;185
PUISEUX EN FRANCE;238;118
ST NICOLAS DE LA TAILLE;356;178
BLAUVAC;638;320
ECUELLES;315;158
POINSENOT;286;143
SEVREY;305;153
LIGNAC;355;179
MIRANDOL BOURGNOUNAC;404;203
HUTTENDORF;195;95
POMMEUSE;292;147
PRECHACQ JOSBAIG;313;153
BRUVILLE;331;166
THIANGES;241;119
ST SALVI DE CARCAVES;455;229
PRADS HAUTE BLEONE;604;307
PEYRUN;150;75
ST MARTIN LES SEYNE;723;355
BLANDY;548;272
CHAMOLE;420;208
SAIX;815;406
SURY LE COMTAL;376;189
VIEUX CHARMONT;111;56
THEIL RABIER;499;251
TRAMONT LASSUS;272;138
BLYE;487;244
PEYRUS;438;220
ARRANCY SUR CRUSNES;470;234
ST DENIS DE L HOTEL;247;122
CRIQUETOT LE MAUCONDUIT;280;143
VRAUX;334;166
ARTAGNAN;364;181
PONTOY;159;79
ROUVILLE;498;249
CASTET;587;293
MONCHAUX SUR ECAILLON;180;88
GURUNHUEL;341;169
CAVAN;391;206
VILLE EN VERMOIS;307;152
LE MONT DIEU;395;199
BLIGNY LE SEC;233;116
VIC LE FESQ;801;400
MARQUEGLISE;215;108
CASTEX;703;349
HAUTEROCHE;819;409
CAMBIAC;337;169
BOSROUMOIS;322;162
RABASTENS DE BIGORRE;338;170
IRISSARRY;486;246
LES MONTS RONDS;441;222
BIZE;602;303
PREUILLY SUR CLAISE;309;154
VOUGECOURT;295;148
CLARAC;517;260
ST BARTHELEMY LESTRA;312;155
ST PHILBERT DE BOUAINE;881;444
PONT DE BARRET;493;246
BERUGES;438;219
ST AUBIN DE SCELLON;342;170
LOSCOUET SUR MEU;493;247
DOMPIERRE SUR AUTHIE;125;62
AURE;313;158
COURCAY;348;174
VILLARS SOUS ECOT;280;139
ST OUEN DES TOITS;480;240
OTTWILLER;292;146
VAL DE VIRIEU;499;251
HALLERING;263;131
BEGAAR;618;312
UHLWILLER;271;134
CHATEAU CHINON;276;139
VEZINS;582;292
DAMPIERRE EN GRACAY;269;136
TREMONZEY;325;163
COULANGES LA VINEUSE;246;123
WESTHOUSE;363;183
AUNEUIL;251;124
MONTCHANIN;292;146
DOMMARTIN LES CUISEAUX;347;173
SILLAS;523;263
BREUX SUR AVRE;340;169
HABLOVILLE;437;218
BAUDRE;479;238
LESSE;319;159
ESCOUBES POUTS;127;63
NOTRE DAME D ESTREES CORBON;526;263
VARS;1566;789
BEAUMONT LOUESTAULT;340;168
HOERDT;165;81
TRELANS;399;199
PUIMOISSON;768;386
VAVRAY LE PETIT;312;157
SENTHEIM;297;147
CHATEAU THEBAUD;782;393
VICHEL NANTEUIL;112;55
LAMONZIE MONTASTRUC;384;193
LAVIGNEY;301;150
ST DENIS LE THIBOULT;248;124
GABILLOU;385;193
ASCOU;356;178
GAVAUDUN;370;184
AUXON;608;303
LANMODEZ;209;101
GAZOST;406;202
RECLOSES;278;139
FLEURY SUR LOIRE;287;143
REILLON;257;128
VACQUERIE LE BOUCQ;134;66
CAMELIN;247;125
GIGONDAS;587;295
NOURARD LE FRANC;203;102
ST MAURICE DE LESTAPEL;360;180
OCTON;664;330
BERNOUVILLE;301;150
LESSY;323;160
SOREZE;185;93
FONTAINE LA GAILLARDE;247;123
TREGOMEUR;348;174
FAUCOGNEY ET LA MER;320;161
SAVIGNARGUES;624;313
MONTBRE;277;139
POMAREZ;437;220
ARSY;201;101
DRAILLANT;703;352
GIERES;621;307
LEMUD;373;186
DARCEY;272;136
FLERE LA RIVIERE;377;188
L ILE ST DENIS;113;57
OUVROUER LES CHAMPS;271;136
OLONZAC;500;250
ST AUBIN SUR MER;820;399
VILLEBOUGIS;242;120
AUCUN;573;280
HOHROD;287;143
LUCGARIER;404;200
ST ETIENNE EN BRESSE;319;158
ST SEVER DE RUSTAN;180;90
ISIGNY LE BUAT;574;287
AUJAN MOURNEDE;299;149
VARAMBON;397;197
NANTHIAT;338;168
VODABLE;302;150
NESPOULS;328;164
AUDIERNE;65;32
BOUX SOUS SALMAISE;314;156
POMEROLS;834;426
LINTHES;338;169
IDRON;417;208
ST COUAT DU RAZES;350;174
TALMONT ST HILAIRE;1075;547
VILLERS SUR PORT;328;163
ROQUEFORT LA BEDOULE;601;298
LIGNIERES;802;402
CHASSAGNES;353;176
LA NEUVILLE;94;48
CUZY;316;157
CHEVENNES;207;104
CHAMILLY;270;137
GENERVILLE;326;163
AGONAC;317;158
VAUMOISE;238;118
UGNY;469;235
LEMUY;577;289
ST MAURICE CRILLAT;744;367
NIEDERHAUSBERGEN;187;92
APPEVILLE ANNEBAULT;293;144
PERTHES LES BRIENNE;286;143
JUXUE;535;267
DREFFEAC;617;310
ST HYMETIERE SUR VALOUSE;525;263
BERENTZWILLER;231;116
GUNDOLSHEIM;298;149
HORSARRIEU;237;119
ST ANDRE D OLERARGUES;570;285
BETHENY;302;152
ESPINCHAL;352;177
CLERON;370;183
BALSCHWILLER;281;142
MONFERRAN SAVES;296;149
COLLONGES LA ROUGE;393;198
GROSSOEUVRE;255;127
POUDENAS;484;241
ST AMBROIX;870;440
CHAUVIGNY DU PERCHE;267;133
MONCHY LE PREUX;59;29
LE LOROUX;550;278
ST PIERRE DE BELLEVILLE;966;486
VIOLES;569;286
ESSEY LES NANCY;279;140
CEAUX;1383;692
SAVOISY;260;129
FAMECHON;353;176
ST MARCEL D URFE;320;161
FOUQUEREUIL;132;64
PEYRIAC MINERVOIS;426;213
FOURNEVILLE;584;291
VILLEDIEU SUR INDRE;295;147
ADRIERS;344;173
BEAUCHALOT;348;174
DOMFRONT;217;110
ISLE ET BARDAIS;269;134
TOUVOIS;993;495
SEPT SAULX;320;160
UGNOUAS;182;91
ENQUIN LEZ GUINEGATTE;85;42
ST NOLFF;352;177
CHARNECLES;304;152
ROSIERES EN HAYE;292;146
AURIAC DU PERIGORD;343;172
PRESLES;713;357
GALARGUES;515;257
ST MARTIN LYS;329;164
ANGLES;2741;1375
LESDINS;181;91
LANNILIS;73;37
ANGLET;260;130
MONTFORT L AMAURY;279;139
ROMANS;893;448
XANTON CHASSENON;766;383
BRAGNY SUR SAONE;345;170
BLERE;310;155
BOUTIGNY SUR ESSONNE;249;126
LANGUEUX;437;218
BONNEGARDE;433;211
LAVERNOY;266;133
LATOUILLE LENTILLAC;378;189
MONTCABRIER;711;356
ST MAURICE DES LIONS;361;180
ST CREPIN ET CARLUCET;341;171
CESNY LES SOURCES;458;228
ALISE STE REINE;288;144
FRASNOY;193;97
QUETIGNY;308;156
VAILLANT;310;154
CHERBONNIERES;555;279
BEAUMAIS;386;193
SANVENSA;412;206
BEAUFORT EN ANJOU;413;206
LA MALACHERE;318;158
ILLIERS L EVEQUE;289;146
PERGAIN TAILLAC;418;209
VINCEY;285;142
COURNONTERRAL;1084;540
JUILLAC LE COQ;590;296
ST JULIEN DES LANDES;852;427
GENLIS;318;159
BOUVIGNY BOYEFFLES;87;43
ALLONNE;774;389
LAUMESFELD;504;254
LE CASTELLET;1323;669
SOUGE;626;314
NOVILLARD;137;68
ETANG SUR ARROUX;226;114
HONNECOURT SUR ESCAUT;184;93
CANTOIN;354;178
CHAPONOST;322;161
VILLENEUVE LE COMTE;274;136
CIVRIEUX D AZERGUES;351;175
LA CHAUDIERE;485;242
GEVROLLES;277;138
ST OUEN DE SECHEROUVRE;394;197
VILLECLOYE;693;348
ST URBAIN MACONCOURT;263;130
ROOST WARENDIN;110;57
ST MARTORY;375;188
BIDART;236;119
CHATILLON SUR CLUSES;898;448
ST JEAN DU BOIS;362;181
CHATEL CHEHERY;338;170
MONTPEZAT DE QUERCY;398;201
BOUVANCOURT;150;77
GINOLES;342;172
WECKOLSHEIM;389;188
ARGIESANS;139;69
ST JEAN DE LIER;246;123
BUXY;297;149
PERCEY;254;127
LA VILLEDIEU;891;445
FRICHEMESNIL;145;74
MONTLAY EN AUXOIS;289;143
BONDEVAL;178;89
NOVILLARS;218;110
VILLEQUIER AUMONT;222;111
PEROUGES;350;175
LOISIA;431;214
FORCALQUIER;692;345
LA GENEVROYE;145;73
ESCLAGNE;161;81
PRETY;358;179
BIAUDOS;414;208
BOURNEAU;712;353
PORT SUR SEILLE;250;125
LE FRESNE CAMILLY;530;265
SOUGY;297;149
DRACHE;323;160
SOUDAINE LAVINADIERE;302;151
RESSONS SUR MATZ;190;96
APPILLY;210;104
TREGUIER;321;163
BOISSY SOUS ST YON;269;133
FRONTENAC;965;484
VARAIZE;574;286
HAGETMAU;439;221
VILLIERS ADAM;137;67
ST LOUP DU DORAT;436;219
SAVIGNAC MONA;199;99
MONTSOULT;126;63
ST CONSTANT FOURNOULES;364;181
GRAYE SUR MER;572;283
FUBLAINES;264;130
BERTHEGON;435;217
TENAY;476;240
GOMMEGNIES;172;84
VULMONT;298;148
COGOLIN;611;303
DONNEMAIN ST MAMES;279;140
LOISIN;689;342
ENSUES LA REDONNE;739;368
LAFRANCAISE;370;188
LES TROIS PIERRES;385;192
NEUVIZY;310;154
ST AUBIN FOSSE LOUVAIN;513;257
MAAST ET VIOLAINE;261;130
NIVILLAC;584;290
TAILLET;215;104
MALEMORT;332;165
VANNECOURT;174;87
LACAPELLE VIESCAMP;341;170
ESTERNAY;302;149
LA CELETTE;325;163
BEAUMONT SUR DEME;363;181
RETHEL;292;145
PISSELEU;245;122
FRONTENAS;163;81
CASTELNAU D ARBIEU;371;184
EPENANCOURT;200;100
ATTIGNEVILLE;145;72
STE OPPORTUNE DU BOSC;357;179
PLATEAU D HAUTEVILLE;450;228
JUMIGNY;127;63
EZY SUR EURE;278;138
LES PONTS DE CE;508;254
GRIESHEIM SUR SOUFFEL;117;58
FRONTENAY;428;215
BAGNIZEAU;572;286
BONLIEU SUR ROUBION;483;240
SAUVILLERS MONGIVAL;109;54
DOMMARTEMONT;234;117
MAISONCELLES SUR AJON;447;224
VACQUIERES;699;349
ROINVILLE;614;308
VIZILLE;676;329
FAVERDINES;312;156
GOUESNACH;121;58
ST PIERRE EGLISE;300;155
VILLEREVERSURE;416;210
GUEGON;375;186
VAL DU FABY;335;167
ESCOURCE;1126;560
ST PARDOUX CORBIER;354;178
MONT L EVEQUE;216;108
COETMIEUX;527;268
AIX EN ISSART;82;42
ST CAPRAIS DE BORDEAUX;738;369
CHATEAU VILLE VIEILLE;588;298
ST VIVIEN DE MONSEGUR;459;230
ANDILLY;3040;1531
STE PALLAYE;302;150
FORSTFELD;171;84
BURNHAUPT LE BAS;317;157
ARUE;574;285
GRACAY;334;167
COURLAC;503;251
ST GEORGES D ORQUES;1071;537
GAUCHY;206;102
MILLEVACHES;347;173
VILLARS LE SEC;288;145
NOUVION LE VINEUX;248;125
LE GAULT ST DENIS;286;142
PLOEZAL;329;166
OSNE LE VAL;310;159
BRANCEILLES;312;156
KALTENHOUSE;170;89
YGOS ST SATURNIN;681;343
AUTY;415;206
NEUHAEUSEL;199;103
POINCY;275;137
BAUDONCOURT;352;177
MONCHY LAGACHE;197;98
AVIZE;263;129
FREIX ANGLARDS;356;175
REZENTIERES;357;176
LUNAC;371;187
CUBNEZAIS;757;378
ST DENIS LES SENS;271;136
CHATEAUVIEUX LES FOSSES;525;262
MERRIS;99;48
XURES;277;139
CHICHE;503;251
AUBERMESNIL BEAUMAIS;371;183
MOUSSY LE VIEUX;312;155
CELLES SUR DUROLLE;336;167
LION EN BEAUCE;238;120
VILLARD SUR DORON;1096;550
ST JULIEN DES CHAZES;346;174
SAPIGNIES;75;38
LAU BALAGNAS;298;149
VELANNE;509;252
ST JUST SAUVAGE;250;125
LA FORCLAZ;712;353
SAIGUEDE;303;150
PROUVY;110;58
CAMBRAI;153;78
LUNAN;300;149
VILLEBOIS LAVALETTE;431;216
TROARN;567;282
COURLAY;527;263
SAUSSES;522;261
BORS DE MONTMOREAU;451;225
CASTIGLIONE;111;55
UHART MIXE;385;191
LAVIT;370;186
LA LATETTE;702;349
ETREMBIERES;398;199
VOISCREVILLE;161;82
LUNAS;998;497
BOUZONVILLE;540;263
TOURS SUR MARNE;302;149
PLOERMEL;414;202
ST JEAN ST GERMAIN;321;160
REVENS;508;251
VALLEES D ANTRAIGUES ASPERJOC;273;136
MAYRES;694;348
HOUEVILLE;278;140
ETABLES;393;197
SERVAIS;259;130
SAUSSEY;981;491
BOUXURULLES;153;77
RAIX;452;225
PRUNAY LE TEMPLE;278;138
MONTIRAT;789;395
STE CROIX EN BRESSE;381;191
ROZAY EN BRIE;290;146
ST SAENS;291;146
LUNAY;293;146
FAY LE CLOS;399;200
BELLEFOSSE;242;121
ECRIENNES;156;78
ST JUST EN CHAUSSEE;179;90
LE CHAMP DE LA PIERRE;361;180
PEYRAUD;354;177
PROUVILLE;160;80
ST SULPICE DE ROYAN;1506;756
ST SIMEON DE BRESSIEUX;449;224
SORIO;97;53
ST GAL SUR SIOULE;308;155
DANNEMARIE SUR CRETE;392;196
AINHICE MONGELOS;480;246
ESTREUX;141;71
FOSSEMAGNE;377;189
LA VILLE SOUS ORBAIS;280;140
TOUJOUSE;413;205
VILLEPARISIS;248;124
PONTRU;150;76
VENDRANGES;277;138
MAISDON SUR SEVRE;835;420
BETHONVILLIERS;416;208
ANGRES;109;53
PREUSEVILLE;256;130
POISEUL LES SAULX;312;156
ST JULIEN BEYCHEVELLE;1961;976
SAOSNES;377;187
KILSTETT;224;116
ROMIGNY;293;145
FREBECOURT;315;156
ST AMAND SUR FION;282;140
CHEVAIGNE DU MAINE;448;222
AMIFONTAINE;249;125
FERRENSAC;399;199
MONTGAILLARD SUR SAVE;319;162
IZON LA BRUISSE;636;316
EPREVILLE EN LIEUVIN;339;171
FRIDEFONT;332;167
PUYGIRON;497;249
PAGNOZ;428;214
MONTMOREAU;470;235
JONZIEUX;390;194
DEVROUZE;394;195
ST SAUVEUR DE MONTAGUT;396;199
PEYRIGNAC;391;195
BRESDON;497;249
ST ROMAIN SOUS VERSIGNY;281;141
JOZERAND;315;157
LA BROUSSE;634;319
ST JEAN DU PIN;501;251
ST BONNET DES BRUYERES;316;158
CHATEAU L EVEQUE;391;196
COLOMBIER LE JEUNE;450;226
LES SEPTVALLONS;249;123
LES EPESSES;645;324
VILLEFRANCHE D ALBIGEOIS;479;238
LA FORGE;108;53
PLOUZEVEDE;203;107
MAISONCELLES EN BRIE;253;128
QUINCY;306;154
POMACLE;322;161
CADIX;476;237
ARCON;1002;500
GELLES;295;148
CARPENTRAS;595;300
ARGENVIERES;314;158
VILLENEUVE ST GEORGES;246;122
GONEZ;287;142
MOUMOUR;621;310
BREITENBACH;579;292
LA NEUVILLE AUX JOUTES;433;213
DOUCY EN BAUGES;719;362
CREQUY;79;40
VALDALLIERE;424;215
CRULAI;282;140
DAVRON;310;156
VEZEZOUX;363;182
ST MORE;287;143
PUISEUX EN RETZ;252;125
PABU;350;173
JOUEY;311;155
BERGANTY;374;187
MORMOIRON;563;280
JUVANCOURT;302;152
LOCMARIA PLOUZANE;59;30
ARVIGNA;329;164
COULANGES SUR YONNE;293;146
MAROILLES;154;77
HURTIGHEIM;212;106
LES BAUX STE CROIX;316;158
VAUX;960;480
GIVRYCOURT;284;143
SURTAINVILLE;364;189
GRANDCHAMPS DES FONTAINES;637;321
CARLING;514;254
MORIZES;178;89
FLEURIGNE;586;292
DARBRES;448;225
ST LAURENT DES BOIS;611;308
CERNANS;486;244
POUZOLLES;759;381
VAGNAS;441;218
LUBEY;389;196
TAILLY;662;332
ADELANGE;407;204
NIXEVILLE BLERCOURT;346;173
LONGEAU PERCEY;263;131
MARCOUX;1035;520
GOUHENANS;312;157
CRESPIERES;281;141
MONDICOURT;161;80
ST AUBIN LE CLOUD;474;237
TIERCELET;450;225
LA FOLIE;417;208
RUMONT;588;292
CHAPAREILLAN;604;303
ST MICHEL DE PLELAN;606;302
ALLAS CHAMPAGNE;613;308
LARBROYE;210;104
LOUPPY LE CHATEAU;333;167
LA CHARMEE;350;176
GUNGWILLER;157;78
SCHAFFHOUSE PRES SELTZ;167;84
SANCOURT;618;312
THUN ST AMAND;145;76
LAGESSE;260;131
HIRTZFELDEN;300;147
DRUDAS;340;170
L ETOILE;426;213
LAGNY;226;110
LANTENAY;751;374
LADON;276;137
MENCAS;103;55
TENCE;383;192
HALSTROFF;549;273
ESSARS;108;55
PORT MORT;306;152
APPENANS;343;172
WALTENHEIM;404;201
BUZY;490;247
NOCHIZE;318;158
OEUILLY;360;179
NOVEANT SUR MOSELLE;321;160
LADOS;243;121
ST HILAIRE DE LUSIGNAN;389;193
AUBIGNY LES POTHEES;313;156
POLIENAS;475;236
ATHIENVILLE;282;140
CHAMP SUR BARSE;157;78
LUGRIN;531;269
ZILLISHEIM;186;93
ALBON D ARDECHE;386;194
RENNEVAL;296;147
INSVILLER;315;159
PEGOMAS;610;310
ST LOUP GEANGES;347;174
MARGAUX CANTENAC;1110;556
CESSE;438;218
CHASSENEUIL DU POITOU;436;219
CHARROUX;612;305
FONTENAY TORCY;248;124
ESCHENTZWILLER;204;107
DANGE ST ROMAIN;402;201
TOURNAVAUX;327;162
CALLENGEVILLE;252;129
LE VAL LARREY;280;140
LA ROCHE DE RAME;1080;538
PLOUNEVEZ LOCHRIST;148;78
BEGNECOURT;137;69
LA PERCHE;327;164
MONTREAL DU GERS;386;193
CASTIN;393;199
TAILLECAVAT;449;226
ETRIGNY;318;158
HENRICHEMONT;254;126
PONTIVY;352;173
TRACY SUR LOIRE;310;156
BROUCKERQUE;61;30
PONT PEAN;510;255
ST GERVAIS DES SABLONS;455;225
PELLEGRUE;439;220
SANCHEY;274;137
BRAY SUR SOMME;185;93
ST HILAIRE LES COURBES;347;174
LIEDERSCHIEDT;273;136
ST AQUILIN;387;194
CESSY;767;383
BOISSERON;505;253
MARLY SOUS ISSY;294;146
LA SERRE BUSSIERE VIEILLE;320;159
CAVES;320;158
CRAINCOURT;297;149
MANGIENNES;462;229
ST VINCENT DES PRES;611;305
PREMESQUES;74;37
ST CERGUES;641;320
PACE;901;450
ST SYLVESTRE DE CORMEILLES;416;207
FORT MAHON PLAGE;131;71
BUXIERES LES MINES;291;145
FARAMANS;790;396
PERPEZAC LE BLANC;337;168
SENNECAY;278;139
LOIRE AUTHION;478;239
HERBECOURT;138;70
AUVE;319;161
AUVILLAR;379;188
STE MARIE DU MONT;1136;567
CANDRESSE;473;237
COUVRELLES;212;108
SERRAVAL;862;431
INGLANGE;246;125
CRESSERONS;553;277
CHATELUS LE MARCHEIX;335;167
ASSIS SUR SERRE;210;104
ECOLLEMONT;311;155
STE MERE EGLISE;404;203
MONTMIREY LA VILLE;316;159
QUEYSSAC LES VIGNES;309;154
PACT;369;185
FAYET RONAYE;351;177
ST JEAN POUDGE;352;176
CHARPONT;163;81
MILLY SUR BRADON;420;209
CREGY LES MEAUX;95;47
ROTTIER;646;324
CLARET;1398;701
LAMONZIE ST MARTIN;364;182
SILLY SUR NIED;323;162
CAMBON ET SALVERGUES;540;270
ST MICHEL DE DOUBLE;431;216
LUTZELBOURG;269;133
RAHART;316;158
LE FAU;298;149
ST ANDRE SUR ORNE;490;245
ST MAIME;716;358
LES FORGES;715;356
ARTHEZ D ASSON;496;249
ST THOMAS DE CONAC;1095;546
MOYEN;277;136
VILLEMOLAQUE;208;102
PUYVALADOR;284;143
LE VAL D ESNOMS;310;154
NERAC;389;195
PORTO VECCHIO;37;18
ORTILLON;134;67
ANDELOT BLANCHEVILLE;297;149
LE FAY;413;207
ST JEANNET;1238;615
MONTIGNY EN CAMBRESIS;165;81
SAILLY SAILLISEL;133;66
LA LOYE;393;197
LEZ FONTAINE;174;87
MESNIL SOUS VIENNE;256;130
PLOUHARNEL;283;136
ROSCANVEL;68;37
SABADEL LAUZES;348;174
LANGENSOULTZBACH;266;139
FARNAY;347;174
LARIVIERE;112;56
LAGOR;391;195
ALLINEUC;351;176
VOLNAY;492;247
ST JULIEN DU SERRE;379;189
TANNERRE EN PUISAYE;277;138
ANDELAT;385;192
LAGOS;429;213
SAURAIS;464;232
LE BREUIL EN AUGE;475;238
LEZIGNAN LA CEBE;536;266
THIEULLOY LA VILLE;86;43
CLERE DU BOIS;318;159
BETHONCOURT;339;170
BOUDES;319;159
ACQUIN WESTBECOURT;79;38
ISSERTEAUX;320;160
PONTOUX;316;159
LAPARROUQUIAL;383;192
CONCHEZ DE BEARN;418;208
SANA;372;185
GIVERVILLE;380;192
CENON SUR VIENNE;376;189
VILLARS SUR VAR;463;228
TENDE;260;136
BLASSAC;320;160
FOUQUIERES LES BETHUNE;102;52
SAND;170;85
BANCOURT;137;68
PLEURTUIT;893;456
LUTILHOUS;348;174
MARNHAGUES ET LATOUR;480;239
MERENS LES VALS;397;191
BOFFLES;117;58
LANDERROUET SUR SEGUR;483;242
NERONDE;367;184
MONTEUX;607;303
LA ROQUE SUR PERNES;640;320
HARQUENCY;258;129
FONTAINE LES CLERCS;192;95
PORT ST PERE;840;418
REVEST DES BROUSSES;626;312
ST CLAUD;385;193
ST CHRISTOPHE DES BOIS;505;252
GIVRY EN ARGONNE;298;151
VILLENEUVE FROUVILLE;141;71
BERTEAUCOURT LES DAMES;194;98
BURNHAUPT LE HAUT;331;164
LES AVENIERES VEYRINS THUELLIN;474;235
MUCHEDENT;286;144
BONNETAGE;431;216
ST VINCENT DE BARRES;410;205
CABASSE;856;425
DOZULE;814;420
THEDING;492;246
BERNEUIL EN BRAY;258;128
VENELLES;755;379
OURDE;316;159
MARIGNY LE LOZON;496;252
FARGES LES CHALON;321;160
MOUTERRE SUR BLOURDE;389;197
LOUVENCOURT;160;78
ST GERMAIN LESPINASSE;277;138
VERZEILLE;384;194
MOUILLY;311;155
TENDU;277;137
LA CHAPELLE DU BOIS DES FAULX;278;139
BONNEBOSQ;516;260
ST CIERGE SOUS LE CHEYLARD;380;190
BETCHAT;380;192
LIBOURNE;598;299
AIZE;329;163
LES FOSSES;573;287
NANCOIS LE GRAND;308;155
FRANCS;241;121
IZAUX;203;101
LES ESTABLES;356;176
CHAMESSON;266;132
WINGEN;220;112
LA CHAVANNE;644;323
GUEMPS;36;18
BURLATS;382;190
NOMECOURT;256;127
VUILLERY;99;49
VAL MONT;254;127
COUVROT;287;143
SERIGNAC PEBOUDOU;361;181
VENZOLASCA;71;36
ARROSES;412;207
VIDECOSVILLE;376;187
TAVERNY;230;118
LUBILHAC;384;192
CHARNOIS;154;77
AINVELLE;443;224
LES CAMMAZES;370;184
DAMPIERRE SUR AVRE;283;140
ST CYR SUR LE RHONE;350;175
BOUZIES;391;195
VANAULT LE CHATEL;300;145
BETHMALE;441;213
ST CIRGUES DE JORDANNE;325;162
CHARLIEU;382;193
AGONES;609;305
MAYLIS;445;223
BERTRICHAMPS;267;134
ARBORI;128;73
APREY;305;154
CARNIN;108;55
JEANDELIZE;371;184
BEAUMONT DE PERTUIS;818;417
LA CASSAGNE;339;169
COURTEILLES;349;178
CUGURON;330;162
ST AGNAN DE CERNIERES;338;168
ST AUBIN DU DESERT;396;199
ST JULIEN D ODDES;338;167
CLASVILLE;301;151
SURY PRES LERE;137;68
LA FORIE;297;149
BOUGNON;297;149
L ESCARENE;381;195
GOURBERA;641;320
BEZU LA FORET;279;140
ST ARROUMEX;404;202
CRETS EN BELLEDONNE;717;358
ST BROLADRE;1225;610
LA COQUILLE;396;196
JAZENNES;926;462
ST JULIEN MOLHESABATE;403;200
LIGNAIROLLES;352;177
SEMUSSAC;1523;764
RYES;727;363
EBERSVILLER;409;206
CURBANS;669;337
SAUMERAY;305;152
FRETOY;275;138
POMMIERS EN FOREZ;286;143
CARLIPA;342;171
MONTAGNY LES BEAUNE;173;87
FRAMICOURT;230;117
ST GEORGES SUR BAULCHE;253;127
AUNAC SUR CHARENTE;280;139
RETTEL;478;237
CHEVILLON SUR HUILLARD;236;118
KERSAINT PLABENNEC;83;45
PUSIGNAN;426;211
FONTAINES D OZILLAC;692;346
DOUAUMONT VAUX;344;171
COISE ST JEAN PIED GAUTHIER;661;330
TREFLEVENEZ;121;58
MANERBE;450;225
CARNOULES;789;391
PARASSY;286;142
TOULONJAC;354;177
LA BERNARDIERE;830;413
POCE SUR CISSE;332;166
GAMBAISEUIL;255;127
BOUGEY;306;155
ESQUIULE;515;256
ST PIERRE DES CHAMPS;313;156
FETERNES;683;341
COULAINES;158;79
VESVRES SOUS CHALANCEY;285;142
NIEDERMORSCHWIHR;309;154
ST BONNET;559;278
BRUNET;732;364
LAVALETTE;1356;683
BOURSEUL;531;266
LESBOIS;486;243
MONTMORILLON;374;187
BAUPTE;422;212
LE COUDRAY SUR THELLE;241;119
CADEILHAN;355;177
BOURG BRUCHE;230;114
FOZZANO;82;39
FLACEY;560;279
HERBITZHEIM;354;177
MONTMORT;325;163
AMBRONAY;408;202
TAUXIGNY ST BAULD;315;160
BRANTOME EN PERIGORD;373;185
PERVENCHERES;356;176
TURQUANT;375;189
VERNOUILLET;558;279
CHEVIGNY;379;190
HEGENHEIM;191;98
ALZI;79;41
ST MARS SUR LA FUTAIE;552;275
TERMINIERS;273;136
ARLOS;283;140
HOCHSTETT;71;36
PAYRAC;354;177
